x,y
50.0,515.0619216550988
50.0,917.7222439265773
50.00003251856013,1338.7719261589007
50.07913308387752,1783.4376760830828
50.0,2245.7245011610744
50.31092914944225,2677.4940592594885
50.00002828483984,3084.294035940743
50.000007428078206,3517.5856874093793
3950.0,480.2823823147712
3950.0,924.9425641773983
3950.0,1348.8773667414514
3950.0,1814.7111728608206
3950.0,2218.860170745925
3950.0,2637.4587886997097
3950.0,3049.7352178747083
3950.0,3527.4891804548693
50.00004590553064,3950.0
520.4766265888974,3950.0
932.0750743465586,3950.0
1336.0972086859379,3950.0
1766.1211412808611,3950.0
2225.665048685233,3950.0
2648.5578508156837,3950.0
3078.7587547224475,3950.0
3488.373230073425,3950.0
3950.0,3950.0
50.12527373517186,50.00048494259445
476.517627579344,50.00002920855691
900.1202177173468,50.000000029500974
1363.3112844286704,50.00000660330983
1824.5153639782088,50.00006640218988
2231.615807936368,50.001742674332
2640.9728901845256,50.00000701584424
3065.909999124871,50.0
3477.29342777966,50.00002503424248
3950.0,50.0
2412.664204188049,1554.6260350931757
2406.429352119304,2437.861171215248
1539.7043200108035,1552.5321403795401
1579.6793634880257,2424.0718099137275
2417.8165424742187,1110.8606281227035
1126.0579579898672,1551.1659445689904
1581.6206293416205,2880.3473567228048
3301.3818278746635,1451.154450827337
2883.3841112782925,2875.450811211445
1419.2549242726443,3309.611223116219
649.0851972364882,2459.1150419206865
735.7281220887832,760.3603912754196
3360.2340796486956,3156.765561348858
