x,y
50.11120829,513.8947237
50.2396851,917.48783295
50.0,1367.92127191
50.11892199,1800.09176421
50.00000002,2204.82503744
50.92223047,2680.5942263
50.86581403,3084.53952761
50.00155219,3519.22476329
3950.0,480.54863025
3950.0,925.71576278
3950.0,1384.25793215
3950.0,1805.67578986
3950.0,2225.563327
3950.0,2639.76523081
3950.0,3046.79030643
3950.0,3527.06088938
52.95342079,3950.0
521.95845246,3950.0
932.19490896,3950.0
1337.42376593,3950.0
1764.1606779,3950.0
2228.65477723,3950.0
2648.79096942,3950.0
3078.403954,3950.0
3488.37325223,3950.0
3950.0,3950.0
50.0,50.00000124
474.73925357,50.28869422
903.86911886,50.0087807
1342.52029258,50.72122603
1811.156058,50.17634532
2230.96431569,50.03021354
2640.36816365,50.0000001
3066.36520957,50.01558338
3479.02713299,51.1546585
3950.0,50.34032638
1712.81060993,2010.01953612
2414.05220893,1580.23313845
1628.35850398,2463.15352676
1125.5171415,2450.80955511
2410.56313363,1125.28343158
2415.96927619,2434.76490956
716.91109663,1270.87006137
2509.09542693,3276.40564298
3111.12993161,1035.06504895
3259.0440188,2892.22047381
672.33227157,2705.17012151
1550.68944524,1134.55200104
1450.91876172,3335.7063148
813.48003323,687.48219459
