x,y
50.78387780854102,497.6546493192032
50.05521535816706,919.1298570484303
50.00674195945442,1359.435325804903
50.044677675930934,1789.8466602789088
50.32623320548008,2209.0080909078383
50.84312801832508,2653.574013427935
50.0,3082.7243565616564
50.07214242133613,3502.923598595648
3949.999880578747,524.9794727569972
3950.0,926.9875706560067
3949.9693251179947,1332.8223447777555
3949.9155636592027,1804.335305295492
3949.9946197201657,2207.4913383404614
3949.984883852742,2647.005353826002
3949.9939270004475,3079.0849975585247
3949.966986215312,3514.991504007156
50.0375650185419,3949.980472141483
533.9615352949327,3949.82481334754
954.5051416607847,3949.989569571914
1356.9134297664584,3949.9608854683966
1783.0504072337174,3949.9875444575405
2232.1362927908585,3949.9973190963788
2666.8551973365848,3949.9695692258156
3120.327727015218,3949.989919835397
3523.157594299413,3949.988062950049
3949.9268398950007,3948.5267078755633
50.08344748074017,50.08344748074017
486.4464053402322,50.047641735917395
908.5896819101255,50.00427664806209
1337.2742436958235,50.06883242498317
1780.642277326386,50.03157772141372
2211.709618413178,50.03948880730963
2697.9665368128817,50.011013705252104
3101.1163189065487,50.03088518220071
3515.276901365409,50.03914034585597
3949.762521047135,50.001101188281496
1090.0362579311036,2465.169467131104
3044.25070340298,1034.90808044298
1463.1213643517594,2023.5338047317596
2789.124025931813,3363.2688480518127
2383.5735593801637,2227.1815095501643
2495.4933051072085,1612.312369277208
1609.3907026500042,3079.1455788400044
3162.381719472391,2391.166427232391
1552.386447341412,1559.0012057714118
556.0860020916432,1364.4613616416434
2874.40676775376,2864.5039709237603
2556.5832347954374,439.9638831554376
2058.786776882601,3488.803060482601
2209.5102027558764,1131.024194655876
