x,y
50.0,514.8505663
50.00154409,917.0329181
50.15718493,1338.03639303
50.00236155,1825.54093887
50.0,2245.86900148
50.71689549,2678.4081447
50.63727104,3088.52125099
50.2004677,3518.39962095
3950.0,479.7821211
3950.0,917.89256708
3950.0,1349.83354777
3950.0,1815.00765515
3950.0,2219.35837379
3950.0,2639.98456778
3950.0,3046.79304796
3950.0,3525.35691789
50.00027331,3950.0
519.73573306,3950.0
931.77505063,3950.0
1336.74412442,3950.0
1763.03428185,3950.0
2227.56032673,3950.0
2646.9152007,3950.0
3076.24198159,3950.0
3486.56619909,3950.0
3950.0,3950.0
50.0,50.34932334
476.81023011,50.30026481
901.3348141,50.02139791
1326.98058223,50.36030804
1809.95531264,50.0
2230.13154491,50.04762471
2639.13858733,50.0
3065.51537044,50.02906902
3478.72266201,50.00477579
3950.0,50.0019506
1573.19151544,1581.04854097
2408.78779162,2435.96648554
