x,y
50.00017862549031,515.1502515862132
50.000739294883026,917.2454365398298
50.00049231875663,1338.003690293429
50.086756664491844,1784.8679553407146
50.000811235167795,2245.2316310254923
50.0,2679.820842582732
50.097235919257336,3083.03855153917
50.09735555449931,3516.299622607127
3950.0,478.77087851808835
3950.0,927.7404226810933
3950.0,1349.7475493316902
3950.0,1814.3643309695362
3950.0,2218.563492740292
3950.0,2640.931384764228
3950.0,3045.614607164279
3950.0,3524.8828910121706
51.520682305952256,3950.0
523.2050360622729,3950.0
930.740399860657,3950.0
1333.1526589998175,3950.0
1763.4990638859529,3950.0
2227.383642132983,3950.0
2648.0708958252812,3950.0
3077.818161035541,3950.0
3486.9473635506483,3950.0
3950.0,3950.0
50.0,50.00000001347272
476.3855114335142,50.0000433003427
901.0861861650848,50.00000769139598
1326.8263886373402,50.000270940119115
1789.427177539804,50.00004962268964
2234.9431836915796,50.012855541472696
2641.5582379486154,50.00013172514037
3066.122482818939,50.00005603532255
3477.587089354584,50.0
3950.0,50.00189792074348
2407.2843971229527,2436.7370156005763
1565.8491237045962,1578.6932707024428
2414.317615772356,1577.5335276389978
1573.6743714703705,2426.771568297165
1682.6379300422757,650.552574221681
2885.4810631430137,1581.041857023491
1133.6344166413878,2422.6045107879604
2862.148952709681,3246.1453396396055
998.8821094482156,909.1195920620615
