x,y
50.0,496.78398318591206
50.0,916.85151966
50.0,1359.44656022
50.0,1789.85937086
50.43896034,2209.14917956
50.0,2652.3167944931397
50.0,3083.05444252
50.0,3502.86752433
3950.0,524.54799119
3950.0,926.7527970131805
3949.99999979,1332.84395596
3949.89692274,1804.30111036
3950.0,2207.47946035
3949.990724210573,2646.988984823453
3950.0,3078.93997255
3950.0,3515.01693945
50.017073993206424,3950.0
534.0873415505151,3949.990238160481
954.51276045,3949.99912041
1356.8745876374446,3949.997593327445
1783.05365099,3950.0
2231.96131715,3950.0
2666.84322109,3950.0
3120.0754714053583,3949.994186013482
3522.963551866034,3949.9985617560337
3949.9762945,3950.0
50.0,50.0
486.62158679,50.00000001
908.3295788687865,50.0
1337.203994172507,50.00332256529013
1780.8059319955034,50.0196256155034
2211.69087987,50.0
2698.07256938,50.0
3101.3011196308303,50.00733830083026
3515.2978400146217,50.048041709196546
3949.9821389208237,50.00102121388693
1090.0094734600002,2465.14268266
3044.2452280100006,1034.90260505
1463.1560702523184,2023.5685106323187
2789.0099601588277,3363.1547822788275
2383.60925409,2227.21720426
2495.5117135075884,1612.3307776775885
1609.3686160831626,3079.123492273163
3162.5428405724356,2391.327548332436
1552.46765935,1559.08241778
556.1070687468725,1364.4824282968725
2874.300116634885,2864.397319804885
2556.600657659443,439.9813060194434
2058.7869635884203,3488.8032471884203
2209.28671952,1130.80071142
