x,y
3907.6699699306632,3184.3279881224407
3005.252944307435,3116.8000422857663
601.9021453374323,1690.5814275301457
3917.5804942910863,3846.848884742392
1073.9442429390908,233.5235200249591
1746.714324585633,2921.728488704803
3672.322835227254,1173.9806046319284
1836.9595790375506,682.5290284695134
570.4330277076114,1267.931612802101
2397.7678744677833,1236.8930395234015
3831.179942022511,2294.7219498059953
2988.298738984303,897.3233217808339
3590.792968603261,561.4694375865417
2832.192639297758,312.11460892121835
3405.752892067181,2650.3200366152278
290.784548915679,519.0552025138552
3421.0793487948,3297.1805756032068
439.6909853532009,2641.7572213233807
2618.1448769775616,2713.6823216613348
1308.3651955956548,3198.3693831263336
849.4789598375233,2452.7941030093716
1228.5444950454926,1146.4046872504591
2446.3481502898326,1809.9762068398418
3350.7767181838894,1752.0718108841581
2927.056329585332,1933.7719119716528
1163.2829921434916,694.3407951930642
690.2411678954559,3629.6299492103635
3217.7820786025086,3714.57380681285
2255.103081033787,504.4648800432615
1685.996658886698,1632.896394625317
70.05648627869355,3501.429249781095
2493.2464515171314,3267.6108173167386
1109.1354187547945,2107.067660421956
136.57865013060103,1908.702817547223
2934.122305845856,1426.0862250870782
1764.9046537103231,232.4003444497185
84.59541304867358,1195.9984016121932
2029.0696115503265,3442.86749103485
2172.59073212659,3935.041953272583
1948.8110806143718,2361.115062270372
108.86287669016284,3938.5259323078594
1454.640976126529,3674.2063080547114
165.94139123248218,3046.771235547978
762.0386828602612,566.917882622892
3314.7430938085317,158.44561167041803
3820.4473094163272,1596.1423879026686
470.34326670990464,119.07609753792065
2575.317066993597,3896.828507656712
1131.5041388964646,3922.0557686050483
3356.0413855873203,2210.0463061022847
