x,y
3070.474083010472,2485.0284063530266
1300.8628881724226,139.81956048599264
2626.4218959464156,3377.189326002065
3793.7700998714254,3088.079988803728
1703.5299345244011,659.8792052096755
3776.7530931557167,3658.8754857751965
1158.5771577657365,1341.2873116174346
938.6705619555311,646.7327821903967
3615.323308366518,2597.8378750773204
489.2697203563851,2201.160592290433
3772.762309527107,776.4024169369546
3266.712390090925,3229.774029965872
1445.4138455631798,2618.203327322382
2279.92838505426,1324.4905925008275
630.4218942875447,3799.3489190460614
1454.0376875373652,1793.5879847645451
2995.6648989524397,1664.3769671723646
1885.8972534109614,2069.186690240855
3083.9039906640796,767.5974634911669
3291.0278848371227,75.4918430304609
517.3940269891161,3291.8692476041824
3261.6897348374227,1992.951872057512
1130.860034993923,3563.5694934491844
2478.8683742326252,3904.9475349695463
989.6381911478561,2894.944153088196
2619.286208731759,2202.1767382086996
61.67426798174577,3407.959528905088
221.0197162367361,1880.2595873329349
2073.3420164823765,3545.937038933064
2604.6255911391595,2813.198957540898
3718.3848735494535,1669.885603314511
96.87640022059213,1405.91621860911
3540.4656030424117,420.0559338369011
2478.4039628879195,698.8456614631513
726.6495498204816,1747.6147452293449
1857.207047223848,228.60302210855426
563.8862884138373,98.57400417473107
1724.3424776283416,3344.900547684766
1583.0281888093523,1146.3204187421331
81.69503997298173,262.77546569485133
3285.224489460497,3920.634075412145
2321.041942305623,205.00847350123794
522.4061839922207,623.3188602832803
1384.4342866114266,3107.4660728878803
2125.2778864694583,2446.9833992966937
3911.406858504673,150.29734316434534
2807.7972052453924,158.64247133606065
1095.3056863383315,2350.413237148341
113.12261653024115,823.2778815951876
3804.6724999944117,2158.4980398851326
