x,y
51.03836200247447,515.2672032516535
50.92601003030153,918.8286706576184
50.016027744858754,1336.328851495141
51.95790518191452,1825.774027859087
50.71778494952961,2244.8999214217015
50.34263819731615,2677.614515392926
50.04609659903395,3088.911042669473
50.50735873337818,3518.6162742755405
3950.0,481.24255430570275
3950.0,919.5553718679654
3950.0,1350.4781540116307
3950.0,1816.614792470736
3950.0,2219.7189654211234
3950.0,2642.0986206046778
3950.0,3048.3493118517977
3950.0,3526.1772684980433
51.0517378231734,3950.0
520.0866210008588,3950.0
932.2517639748247,3950.0
1337.8277899134666,3950.0
1766.4011003473981,3950.0
2228.795316612931,3950.0
2647.1000006657987,3950.0
3077.587570812127,3950.0
3487.365894031093,3950.0
3950.0,3950.0
50.89191875579053,52.41841206150655
477.23956232378316,50.593235814337376
902.2108333139977,50.2549272642633
1328.7344073656375,50.37126839761898
1810.5061288512777,50.63518940953239
2215.37815124245,50.467532018779785
2640.723612277486,50.730324812649336
3070.2392825628945,50.434370461393996
3478.18479970178,50.92943020563197
3950.0,51.354808904117846
1573.1449564008653,1581.6486567601735
2409.869240616165,2435.747619145761
1581.9456341448677,2424.882090229812
2409.398421190252,1128.980675494397
2956.559657633904,2535.36371704567
1121.6369505482076,1580.502865947939
2880.3703850567085,1121.266442129025
1420.926345932651,3304.225816916575
