x,y
51.04400540407818,515.1029237687768
51.022742543736165,917.986858005237
50.58470678738941,1336.5431553027956
50.214123960446955,1824.7966952359689
51.27776259272087,2245.346486264453
50.328256088417646,2677.4004726930093
50.54843050645663,3088.9554786809485
50.0,3517.69340520298
3950.0,480.33722102831774
3950.0,925.3990557208185
3950.0,1354.7462010565503
3950.0,1812.1986314098588
3950.0,2216.228925704704
3950.0,2639.746091254304
3950.0,3047.4281718614793
3950.0,3525.088228080597
50.000000000001144,3950.0
519.8739989166437,3950.0
931.8927648454542,3950.0
1333.9101329284222,3950.0
1758.3468170026574,3950.0
2228.170222022513,3950.0
2647.025493621879,3950.0
3085.413208628728,3950.0
3487.417144462521,3950.0
3950.0,3950.0
50.00208052201856,50.71572252955574
476.79595677118124,50.29092986403777
901.4603194909838,50.00494439878627
1328.8454745883016,50.529696344014575
1811.2085464033892,50.41644585766731
2230.887923817793,50.204056827407385
2640.1269424701877,50.00000000225261
3066.285862742218,50.132064166302314
3478.75161386636,50.0
3950.0,50.09738357988576
1573.5688813330705,1582.0817417150977
2411.22225370221,2434.815491049974
1580.6728882063803,2425.0141272528563
2415.406026845446,1579.0875207886795
3215.1978132442036,3275.3481972878826
2875.7266776035476,1573.8751336293321
1136.4996462859776,2422.7381665131093
1603.6441096950878,721.1907573048233
1107.5328823780583,1578.5479568039957
2871.85087741996,2437.312811608723
689.2816146716443,2581.5598677664398
3386.422189481081,2334.502827916508
2555.1597838946736,600.3500981373118
1992.4905718736293,3185.8086369991684
