x,y
50.0,481.8954791
50.0,890.61902759
50.0,1347.02720126
50.0,1788.20460982
50.0,2213.97685003
50.0,2650.26540842
50.0,3083.125206
50.0,3519.63655405
3950.0,485.68697806
3949.4531197,909.45109944
3950.0,1351.69375023
3950.0,1791.81667989
3950.0,2195.40374816
3950.0,2648.91375564
3949.97519827,3074.08049074
3950.0,3517.61071525
50.0,3950.0
480.93694423,3949.99641421
882.98168581,3950.0
1352.77950865,3950.0
1791.11797242,3950.0
2222.14592126,3950.0
2657.83300439,3950.0
3064.97259938,3950.0
3517.04910198,3950.0
3950.0,3950.0
50.0,50.0
484.60537347,50.0
917.84766938,50.0
1351.65182716,50.0
1799.95354565,50.02680751
2229.07500049,50.00000006
2645.65680679,50.0
3081.27452785,50.0
3496.10695596,50.0
3950.0,50.0
509.35011648,1505.75967388
1786.15546631,3470.08696326
1154.36957245,1840.85546413
1140.07181915,2427.22386176
2998.06441216,2080.77383234
3317.34530895,1702.58035672
1130.99016179,1128.3674535
1049.13730637,3090.45160045
2016.05925102,1407.42635732
2864.1385946,3344.3314509
2203.7621585,2814.00871008
2010.94595301,2309.94730475
1658.13740729,817.0161044
3048.12921963,806.03667061
