x,y
50.0,481.63546868
50.0,936.66028028
50.0,1348.43610895
50.0,1765.05223455
50.00126354,2220.9422533
50.0,2658.91279949
50.0,3093.57999414
50.0,3498.76364535
3950.0,498.97203503
3950.0,918.71315182
3950.0,1353.83214071
3950.0,1808.64496131
3949.94796962,2214.27539872
3950.0,2635.95591497
3949.99999071,3050.50881664
3950.0,3517.7838694
50.0,3950.0
496.73427793,3949.99001482
913.38766015,3950.0
1334.09627578,3949.99913859
1796.87598751,3950.0
2241.07313983,3948.93577605
2651.64817321,3949.97754627
3080.68249221,3950.0
3482.04925606,3948.16538258
3950.0,3950.0
50.0,50.0
520.43769457,50.0
922.70899103,50.0
1326.62337822,50.01730861
1784.03934416,50.0
2216.37541412,50.0
2643.45248405,50.0
3045.50019767,50.00120029
3517.00971105,50.0
3950.0,50.0
1601.96499627,1489.68392602
2227.2831912,2056.91415988
750.47582194,2871.58812344
1558.38469671,2421.43299835
925.49794631,1062.176897
2677.7795366,2429.12154682
1853.58119031,2784.79742972
3009.73553917,1057.39623677
1409.26825644,3506.94479382
3280.18007492,3078.71330759
2903.45890202,1673.80688742
1636.72669114,794.97062227
2528.28203097,660.88371051
2424.70868837,2869.66736588
