x,y
50.0,537.57530022
50.0,1025.60933404
50.0,1514.09571964
50.0,2000.14833406
50.0,2488.43320565
50.0,2973.74283145
50.0,3428.12209713
3949.99999997,554.61039511
3950.0,1025.20993333
3950.0,1457.55926651
3950.0,2000.80283769
3950.0,2486.31300864
3950.0,2976.73920578
3949.99438307,3453.71231758
50.0,3950.0
534.64805884,3950.0
1025.09091293,3950.0
1505.66824793,3950.0
2000.94509908,3950.0
2488.45713257,3950.0
2976.25589457,3950.0
3459.88456919,3950.0
3950.0,3950.0
50.0,50.0
593.99250209,50.31352381
1024.11834976,50.0
1517.7745973,50.00006818
1998.66739059,50.0
2568.95726093,50.0
2973.34086838,50.0
3531.9954819,50.0
3950.0,50.0
2709.9456848,2411.0470522
1505.88775188,2549.10835713
3431.72533581,3258.73068021
2608.25835351,3113.54764286
2498.14311567,451.12732699
3390.24421401,1880.49253618
1935.95532635,2549.26048497
2674.87535961,1195.31016065
1866.32177932,1009.69946895
2996.67506163,2106.64929034
1539.46574587,1383.98784506
3301.57748415,1108.66829043
3150.04725124,3588.48161069
1216.28329764,1714.96980014
678.26247061,1889.67309831
2306.29071814,2081.32150398
846.4049753,823.07945507
737.96446772,3008.94022868
