x,y
50.0,496.88414764
50.00070841,919.18906214
50.00000074,1359.44646787
50.00000368,1789.85897883
50.43894558,2209.15031328
50.00000001,2652.733845
50.00000017,3083.05312946
50.00000001,3502.86790435
3949.99999321,524.5576376
3949.99997435,926.59860511
3949.99999917,1332.84839321
3949.89669539,1804.29849728
3950.0,2207.46336786
3949.99998356,2646.99535314
3949.99999962,3078.94005336
3949.99963914,3515.01694258
50.0048765,3949.99999807
534.13149161,3949.99970772
954.51253369,3949.99911995
1356.87699738,3949.99999118
1783.05371579,3949.99999788
2231.96099493,3949.99999378
2666.83926277,3950.0
3120.24886458,3949.99999696
3522.96503208,3949.99999855
3949.9999996,3948.59890427
50.00002108,50.00000084
486.61943545,50.00001442
908.67338287,50.00101146
1337.2135319,50.00000254
1780.77993496,50.0
2211.69017126,50.00016066
2698.07474093,50.00001935
3101.29315099,50.00002178
3515.25012148,50.00051669
3949.98173152,50.0
1089.63006151,2465.04875539
3043.59389125,1035.30267151
1463.23382777,2024.73739022
2789.21605792,3362.9949918
2383.5423635,2227.2171577
2495.56819135,1612.23891052
1609.60357159,3079.37636995
3162.52091488,2388.24216144
1552.46110739,1558.05549316
556.15375117,1364.5554491
2874.35868167,2864.28745444
2556.04251884,441.045872
2058.74846004,3488.79403522
2209.61221906,1131.57783701
