x,y
50.0,485.12429249
50.0,913.29397918
50.0,1349.88466924
50.0,1783.83963233
50.0,2217.34921368
50.0,2646.24061435
50.00062003,3079.94191653
50.0,3519.69329606
3950.0,485.57396079
3950.0,916.39808822
3950.0,1349.17817124
3950.0,1783.14715403
3950.0,2217.22501608
3950.0,2621.7917527
3950.0,3084.02717719
3946.95039608,3483.99304878
50.0,3950.0
499.03187938,3949.50635714
909.16946724,3950.0
1346.06164845,3950.0
1785.55951347,3950.0
2217.1898009,3950.0
2633.97325348,3950.0
3106.11970584,3950.0
3520.84936924,3950.0
3950.0,3950.0
50.0,50.00107945
480.03809122,50.00042846
896.8134947,50.95302949
1349.73221337,50.0
1775.08175871,50.0
2216.19551839,50.0
2654.45455135,50.0
3071.08014505,50.0
3476.60970471,50.0
3950.0,50.0
1496.23549596,1643.73376232
1686.56869531,711.92321433
1476.17656358,2424.06591253
842.29492223,2915.69900727
3241.540323,1655.17848957
2583.07722455,2254.10807168
2433.42196334,1563.88517328
1214.09346383,1299.19775102
2205.62897413,540.25960666
3176.65237184,2350.13217234
2724.9109437,3483.66887665
3066.53533603,872.83522524
2007.17533438,2408.20207742
3253.19674095,2866.86899123
