x,y
1595.88830862,138.52736488
977.65935933,3397.04057182
1371.66800478,531.49921375
2152.21340086,3880.15514732
1474.53715472,1761.57609153
145.79181459,171.17512382
2876.5331349,3241.30941136
579.37566066,3696.48246287
1392.29619559,2270.56479275
1792.55583563,2127.02106024
1172.39218533,1233.67589619
1276.07471608,3064.12948639
2331.10331139,291.98891439
2341.08352892,3524.97817873
3509.51864707,306.0191868
3407.54687084,2624.54843642
3941.09388796,1924.61302309
3791.99951251,1508.09141339
3459.93562583,806.20865035
2043.58583583,2815.50625811
3777.59138161,3084.52512867
762.22014089,148.1851443
749.78688388,1899.38816898
3224.50417495,1496.09625719
177.46348923,1383.22623639
672.86399557,2378.35426266
2255.01514109,713.55409423
1178.49107168,3939.79690294
2716.62481927,1296.78847429
2967.0036064,2489.53378794
448.99175845,740.19955501
2881.72703774,1786.52991985
185.05470969,1981.46850346
2969.28981997,3788.6506972
2853.64022086,81.14549962
3777.65067362,3492.36442633
1652.70103647,1286.63601812
763.12771665,1240.95585997
2441.23804511,2213.15905706
2240.1419999,1642.90737936
3918.02060858,2700.62642873
1663.05636748,3691.9229551
578.02349128,3218.79833798
77.63872137,3390.67666851
163.16077307,2685.65061592
3313.99257838,3409.07246157
3949.45782051,62.56651631
188.7554413,3924.71534285
3421.80744926,2099.01639718
3880.40471893,1037.91577524
