x,y
455.42352208,3950.0
2850.3029399,3220.38353677
3542.41980161,1207.25508845
2055.43450767,956.27719316
3610.4832494,3664.22215379
1048.25067133,334.23044365
3092.10031877,2410.71336416
50.00005627,2818.31116788
1033.12284203,1937.61769857
2906.96669257,607.25197609
1701.34986887,2433.08783851
508.2725425,973.69226239
3697.57442872,3207.97025073
2446.417919,2059.05593267
50.0,50.0
1277.82399244,2587.22843895
50.0,1136.18672918
2732.90939128,3929.55861104
2240.88720914,1543.95786862
3137.22198359,1207.27888111
3950.0,3950.0
1529.57559354,1286.3077718
1905.69996321,3793.8312917
3300.49084483,50.0
3876.18607032,2315.04273856
1797.88472046,1938.83321476
1839.8860496,243.1363928
705.04874561,50.00026776
1328.41590399,3950.0
3949.99999989,50.92510424
3929.43867235,985.64070752
1064.79131799,3588.68075036
50.03844215,3331.86247465
857.1723075,3949.53087985
2683.8753949,953.90519755
1673.22531274,3394.46468641
3950.0,460.4496469
3558.16210974,2001.35458623
2637.45991184,81.18337443
50.0,2068.86574787
2191.21504428,50.0
3950.0,2752.22708229
50.0,3950.0
3325.70589812,3950.0
50.0,556.71849856
263.56224367,2443.88340964
888.67620856,3062.28328267
1331.05149862,50.0
3950.0,1859.98135093
1124.48571948,1437.69006495
