x,y
50.22387513,483.16998571
50.0,914.61644226
50.48397802,1348.45888111
50.0,1795.25437278
50.0,2244.815777
50.00000003,2653.90940344
50.00000279,3071.81920068
50.0,3543.42350839
3950.0,497.00016965
3950.0,917.4477359
3950.0,1332.70595332
3950.0,1787.91660405
3949.99999861,2218.18183378
3950.0,2654.00475824
3950.0,3106.32169613
3949.9848302,3531.94526171
50.0,3949.99289595
500.56487148,3950.0
916.99703052,3950.0
1350.2016035,3949.99998579
1767.3338546,3949.99999994
2215.60374994,3950.0
2651.07792175,3950.0
3087.57488277,3950.0
3489.59415366,3949.99999976
3949.98866828,3949.62359111
50.0,50.0
532.20878045,50.00000673
948.78624447,50.00000104
1376.03702033,50.03096491
1803.18278606,50.00010025
2218.12352152,50.0196795
2642.84530124,50.00000001
3059.82772307,50.0
3466.48620741,50.00002729
3949.99947276,50.05323471
2064.20474653,1401.10065909
2996.21599951,2278.16726782
2541.55836608,670.3482324
824.12773692,1072.14089878
1547.61420475,1603.18888782
2577.07193327,2738.19171648
2849.43211642,1541.57845109
2073.34937937,2635.62530684
1683.23465101,2858.00420872
3233.55868043,1317.84635908
2430.81877804,1612.86815307
461.30782223,2999.44795038
1256.7609692,3093.0546781
763.40571211,2635.27379723
