x,y
50.0,464.1998797
50.0,916.84626176
50.0,1349.2464081
50.0,1793.55552675
50.00243274,2196.61992114
50.00322259,2650.24328594
50.0,3091.27044532
50.0,3516.17633675
3950.0,483.42797607
3950.0,932.76653572
3950.0,1349.50538756
3949.99999793,1783.43616206
3950.0,2216.64264497
3950.0,2649.98266281
3950.0,3085.0609407
3949.99825891,3516.12345032
50.00692359,3949.99991362
525.71558522,3950.0
930.60974666,3950.0
1343.40441571,3950.0
1758.90843945,3950.0
2200.25099393,3950.0
2648.74138667,3949.90155607
3078.70134284,3949.99623247
3502.08030484,3950.0
3949.9782458,3950.0
50.02846592,50.0
485.28840349,50.01654823
901.03227194,50.0
1361.937687,50.00000225
1764.3007004,50.0
2240.57943459,50.0
2675.56961992,50.0
3084.49569713,50.0
3516.55844692,50.0
3950.0,50.00006555
2673.1559426,857.26037807
1194.21264631,1395.05443941
2590.82318262,1986.65287366
3344.38494709,3490.82927421
1237.71084121,623.01890877
3474.51554591,2651.84049343
1090.55293748,2383.62988598
1876.59474527,1991.86769981
3092.86721471,1213.55413967
2324.89967127,1502.38034934
1855.60684402,3096.25182412
695.98122361,1587.35475151
2130.41015485,2605.4041358
1480.10552249,3316.81667433
