x,y
3949.41920461,1259.82942098
1052.22348501,3386.26573045
3916.45186457,3950.0
1864.24855115,65.4462207
1054.71302894,3949.9999973
3503.36815604,3949.99437162
1050.08432916,481.87647125
3950.0,2544.98670657
3080.33617338,3202.25872113
3950.0,593.21428048
3003.89293706,1085.496609
2312.28158048,1725.42231054
1458.59673222,3178.09230768
946.41284552,1239.80967571
3045.35790834,50.0
2521.41476628,208.86442972
2128.8244163,3815.32046558
1457.62450706,2440.63963808
1872.39569495,3360.77390816
2457.19431732,770.08028273
973.60678443,1920.63265166
3949.99999951,50.02086216
3950.0,3547.65222441
809.66300954,50.0
50.0000032,1017.53815288
50.0,3056.15728492
2234.93866274,2200.67907367
2966.50179466,2607.17049455
50.494702,2204.0318022
3950.0,2111.37071437
2459.33016299,1190.83220702
2589.14818784,3950.0
1491.50805905,3947.42781653
3029.09680047,2157.29457187
3513.48665965,1759.19497982
2769.14461834,3463.27969384
436.70723162,1509.99507654
50.33354742,542.68005012
50.0,3950.0
3541.93450059,106.24880219
50.00000637,2612.4111874
3554.28554844,655.35530949
50.00012551,50.00357008
50.00000399,1735.62793731
3074.3870692,3949.99997319
520.26275969,3950.0
2312.26481849,2636.76236337
1531.12751851,488.74792674
458.28759118,788.64520468
50.26800825,3545.1406566
