x,y
50.0,481.60221869
50.00426027,918.606692
50.0,1350.22925378
50.0,1797.10874665
50.0,2217.80085819
50.0,2650.99168318
50.0,3053.07138941
50.0000013,3516.43279766
3950.0,481.93863175
3950.0,916.72514242
3950.0,1349.87624986
3949.99920538,1792.46849063
3950.0,2217.68357693
3950.0,2674.33369721
3950.0,3082.08048537
3950.0,3484.21498827
50.0,3949.98878652
485.02872661,3950.0
915.45766353,3950.0
1346.07602038,3950.0
1780.29873784,3950.0
2221.00647662,3950.0
2652.67863898,3950.0
3057.78997142,3950.0
3521.52937203,3950.0
3949.76162084,3949.99999979
50.0,50.02945426
483.21491255,50.00386841
908.93868884,50.0
1347.22451403,50.0
1783.62862244,50.00198451
2216.54786021,50.023814
2650.02386765,50.0
3083.57843349,50.0
3516.69420166,50.04333933
3949.98805764,50.0
586.36261914,3333.62768039
3079.32543721,2314.95319468
2055.38952328,2176.10813147
1552.01639115,1555.14459985
1379.06527637,3215.09859536
2428.4435614,1600.67090611
1274.70675483,485.7548488
2529.83417445,2959.65499029
694.28437912,1435.91425946
871.07144944,2201.16179352
3526.05952741,2142.44230539
1374.4949159,2032.96903676
1844.49407043,2850.6688162
3102.50554564,823.10482915
