x,y
50.00083516,495.18425604
50.44149801,921.13107103
50.01707517,1339.3119977
50.00020395,1771.40773279
50.0,2215.47593008
50.00014977,2617.93530549
50.0,3105.36201589
50.00000923,3540.48460883
3950.0,512.89816246
3950.0,920.27333591
3950.0,1323.10159022
3950.0,1799.18467588
3950.0,2201.97727221
3950.0,2640.19977997
3950.0,3051.74076601
3950.0,3470.32784248
50.18515348,3950.0
523.66369588,3950.0
994.63259994,3950.0
1399.4357991,3950.0
1811.0915478,3950.0
2220.15729878,3950.0
2665.76247234,3950.0
3073.71833982,3950.0
3516.24556579,3950.0
3950.0,3950.0
50.0,50.00027897
484.80441268,50.65293672
898.39243244,50.00030384
1340.59972285,50.00018775
1751.7129011,50.00007674
2172.645838,50.15542534
2695.98665403,50.08746213
3110.02983787,50.00027768
3525.48962966,50.0
3950.0,50.65350495
1610.77953659,1578.4972732
2461.82598471,2443.63339431
2455.25042434,1577.6485036
1567.90145408,2410.66552418
2453.72003311,1151.31871544
1124.89853846,2406.37623737
2340.36770657,3319.46212072
3123.11808528,2294.81053962
716.08284333,1197.12095074
3147.923569,1445.45598361
754.02625672,2887.13473301
1249.41663466,732.76409079
1416.34442748,3308.99507479
3119.91618708,3146.33072639
