x,y
155.33346074104773,169.80539704757433
2767.9078920151924,1878.1689956155813
3156.6143553051065,1359.1682298963283
2466.0415118158794,1605.514698013319
2048.4985173975333,671.3506702921294
618.35399308061,3833.791630716541
1812.635561960188,1394.8961309473116
3939.2181644135953,504.12118244212405
3091.1609829845465,3385.9590381274415
1320.5579106780267,3908.6707442333304
54.88373335917783,1176.5464547311406
1305.587197050852,3295.551293492253
1742.2556910320855,2723.6139145888887
1714.2673716994143,3391.6262273113007
3575.6657903566143,1860.5578655922745
2000.2344817696198,3741.5654934853533
1364.1599344055082,858.8104641026695
2416.0659012214214,2276.7178395062715
3714.00248497748,3709.2853679758205
181.79244739502488,3889.124150290571
551.7777894085325,2497.1084250044055
2711.6624786095617,2755.0585432147423
85.36091537182088,1860.8481274679802
942.0630603159893,1526.788400500573
3929.4645883048715,2704.6232729835897
2068.7357785190343,63.85075171204022
2552.2283818697742,280.44881066136725
3413.258084811786,2238.023331751814
3167.5077535018004,921.5162031904741
53.19418076082155,3284.8381036745764
191.071664654776,2685.5255397546484
1307.2671360099284,2746.70635143583
261.26771500070504,628.0992191145197
545.8628207577283,3261.9552060093724
3323.2371287260185,57.0143750286293
1286.1167625665173,1941.4115358550357
876.3288463472921,292.4729707317061
1525.3227319452155,149.12093673930184
3760.1937898584324,1151.7093545517982
1859.3555963485264,1854.5095098030565
3001.6723836012347,2386.8943010629146
2187.4342641811572,3268.794765515698
3293.756270012184,2970.7360721937184
625.4839340830305,1039.5773885295027
2787.776305807533,1144.7380800433907
3626.1392526617874,3295.1414017800053
427.77986183035756,1602.5023349772498
2681.2919621804144,3685.1667525603507
952.1204409606579,3494.4878604245287
975.4973363995792,3025.6102675933594
