x,y
2710.66832668,2756.98239178
3157.92561126,3137.01216675
2860.3672848,2065.39283385
3854.36245804,3415.95856441
1624.16177579,2647.99321787
3858.84339517,1350.97247368
1531.58019039,3715.38885258
3272.47783585,1076.05916283
3207.99884347,670.19413607
2058.26240108,1414.3001772
3344.91867459,2058.69272689
649.79344318,3577.05179408
134.15222783,919.70461194
1759.26892512,3186.54191838
826.41801311,2993.39373509
2223.1121676,2693.02251779
992.07311987,1712.12275606
2659.21209419,3405.51919257
2489.67361523,1611.5997206
1911.47440705,752.13491001
87.56949438,2818.09376247
2598.05213845,142.02127561
488.34357602,1438.83777591
3735.84600754,2856.59434975
3756.89590848,3906.95904811
233.95761942,3912.20446649
609.96922093,189.33368185
3006.20968976,3756.87678101
471.98991174,2138.78431295
3695.18846008,225.75472052
1023.56295569,187.98916766
693.84983454,770.5421557
1605.1755471,1433.47193755
1723.44384814,1941.42740956
1555.14408179,77.18234706
3223.13883489,225.62848223
57.62411489,1367.28497002
1132.12351074,616.18224053
83.21210804,2245.79793447
1093.64266428,3939.00640095
2434.59255885,662.67682589
1952.54299935,3567.22732461
2850.61848556,895.30329876
1083.38320332,2140.76639958
3864.41388761,2373.77170853
3858.11252785,934.56489252
216.49523901,3219.31785336
1078.42601954,3339.43655075
3707.96219019,1755.33033833
129.43650852,249.31769821
