x,y
50.0,464.20034441
50.0,916.85151966
50.0,1345.60401226
50.0,1793.57193478
50.00243239,2196.61196755
50.00322182,2650.31842776
50.0,3091.27097169
50.0,3515.86342437
3950.0,483.59554645
3950.0,932.76650888
3950.0,1349.50381818
3949.9999995,1783.40740555
3950.0,2216.64298909
3950.0,2649.98277173
3950.0,3085.09160266
3949.99779991,3516.11223458
50.00851957,3949.9999184
526.12864251,3950.0
930.60973782,3950.0
1343.4027952,3950.0
1758.90678032,3950.0
2200.24848319,3950.0
2648.91160054,3949.89530295
3078.70150953,3949.99622363
3502.09029166,3950.0
3949.9762945,3950.0
50.02884454,50.0
484.86365494,50.01671035
901.03252717,50.0
1360.6976177,50.0000017
1764.06437347,50.0
2240.53638237,50.0
2675.56962061,50.0
3084.46986516,50.0
3516.05393925,50.0
3950.0,50.0000341
2673.15616509,857.27363815
1194.21426852,1394.98326785
2590.82317886,1986.47693897
3344.38486,3490.81532274
1237.54611214,623.01895283
3474.51369274,2651.03631835
1090.55443563,2384.03321673
1875.15706115,1991.86462928
3092.27589345,1213.55414776
2324.30847485,1502.38558541
1855.60573456,3096.25180451
696.27114217,1587.35481074
2130.36247217,2605.40415173
1480.09397065,3316.81640018
