x,y
50.0,482.31735401
50.0,917.51351272
50.0,1349.57067996
50.00057413,1788.41827525
51.19079714,2219.27031002
50.0,2650.64350056
51.03968694,3090.69042676
50.0,3518.01181021
3949.87707106,484.32404813
3950.0,923.77878798
3950.0,1349.67994381
3950.0,1789.6080354
3949.21709007,2211.33018831
3950.0,2650.72155673
3948.02321228,3081.26774645
3949.23388399,3517.42790279
51.70388361,3948.86921817
484.00528897,3949.05775885
917.82662129,3949.28986227
1351.42141666,3949.99993769
1781.57532579,3950.0
2218.00535687,3950.0
2650.57446361,3950.0
3083.29325016,3950.0
3515.75031063,3950.0
3950.0,3950.0
50.0,50.00000004
483.57308615,50.0
917.73699797,50.0
1350.01375103,50.46625648
1782.52371522,50.08689528
2217.42305366,50.15345011
2647.49530705,50.0
3083.62554919,50.56679049
3508.96065555,50.0
3949.95721372,50.0
1249.87452173,3386.91594264
738.19653364,1633.53254686
2776.07940146,1570.22918733
3490.46476379,2916.17447196
1209.82306722,1012.08314726
2086.84781659,759.78416015
1997.2202924,1444.67423829
1295.51958885,2126.61096483
1225.47325866,2526.08200819
2265.76379608,2787.40191971
3313.99681941,2454.01398023
3343.6247867,1252.33883238
2453.4208266,1175.2449188
1532.77239062,1521.6207373
