x,y
212.22117846,912.12306452
1892.69109754,840.50754431
1692.15293186,3332.41272633
50.0,2163.1697699
3043.46140834,2720.79705889
3094.63334427,1687.72011147
50.0,2804.9793439
50.0,50.0
453.82458185,50.0
3573.46376423,2080.79455635
492.06722288,3950.0
1456.54143294,3950.0
3854.79204326,3185.14859961
854.59187685,54.73681914
1583.78644683,455.34976307
50.0,3320.16138098
3950.0,3949.26227802
3950.0,2410.68905758
2195.33922114,1830.15412192
1595.32002373,1701.00849148
3004.22128428,50.0
1072.73133269,709.28490835
50.01034452,1287.05872771
2519.08828228,50.0
3385.12012606,1151.06406597
638.56143459,2502.49053829
1255.3907944,50.0
3950.0,50.0
3708.30663217,3601.61691276
1919.89970854,3950.0
2820.95316176,3416.97402791
464.78358313,3304.23100354
52.08120507,1725.9027442
1943.89844376,2951.24323309
3949.95438,636.51503857
1026.76911727,1162.59382096
2541.98145987,3948.8601567
50.0,3950.0
2013.16938559,454.73604769
2855.80702348,972.33467354
1791.5387963,2521.89161598
429.56455449,1947.75254026
2181.87111831,3638.1418942
3473.83486677,3950.0
897.82204463,3949.9189236
3590.48161593,2705.48870227
3944.27571301,1381.49688158
3406.31660358,50.0
911.31354621,1734.44326927
2116.7509238,50.80012085
