x,y
50.0,514.05889917
50.0,916.39757299
50.0,1335.74432995
50.0,1784.97151505
50.0,2246.24970725
50.00000002,2680.6996446
50.00417299,3083.31046301
50.0,3519.04727094
3950.0,480.65631138
3949.97839165,916.8453001
3950.0,1348.29485321
3949.99870239,1783.01624449
3950.0,2218.41712915
3950.0,2638.73037016
3950.0,3046.13820857
3950.0,3526.23029903
50.0,3950.0
521.06034549,3950.0
935.14668621,3949.99769603
1337.3326655,3949.99999995
1763.41595657,3949.9686675
2228.08844661,3949.99784973
2650.44223159,3950.0
3078.93227121,3950.0
3486.32560814,3949.99485162
3950.0,3950.0
50.04814639,50.0
476.56708505,50.0
901.5938846,50.0
1324.92014961,50.0
1783.56801015,50.0
2232.61557988,50.0
2642.34722231,50.00025233
3065.69525196,50.08466587
3478.84137822,50.0000781
3950.0,50.0
3213.82471972,3207.33017876
1602.52643462,2437.80452272
2699.72420206,1347.96652617
656.22305546,1152.59226322  
888.38538121,2580.06607403
1923.10091633,3205.64808853
2493.26470026,1948.78054726
1760.5201653,767.08866925
1294.94239601,1859.26796689
1226.76248633,667.51488811
3258.93631735,897.6271568  
2109.0246728,1447.50304081
3361.05171535,2129.49199865 
1028.2575473,3407.99809498
