x,y
1847.93076844,1232.01110993
2814.97940763,3942.84613391
834.29588904,3086.87574332
3950.0,3197.92673114
2570.9905263,1461.01961618
2409.92750382,3950.0
3561.75715327,1127.70388349
2453.90309656,2027.04834215
1866.62357686,829.12290463
1260.67525537,50.0
3948.32919219,925.00182523
1465.84839393,3854.60991232
211.86464689,2613.68697154
2435.76819613,3307.8375812
544.43624633,991.44279784
1435.09163607,770.32934636
2611.47796453,50.0
3745.8583516,3564.72055227
3950.0,2572.87035241
50.0,1736.65773303
3166.53386406,2870.967765
2634.3384157,2678.37422212
3197.4770834,2002.24806883
834.29898966,1909.97768441
2115.45986454,50.00001446
1438.58334507,2799.09368031
50.0,386.27208543
50.0,2152.40919378
2822.40238576,412.68876423
661.92635888,3950.0
1105.02300285,496.09654937
414.32972882,211.35165455
1009.38469088,2724.36287335
3176.20191178,50.0
3520.54772586,3950.0
3409.57795551,3281.79262453
1957.32211412,3949.74287238
3714.86416587,1796.37909762
3949.99932788,50.0
64.200497,3580.97401226
1073.46679738,3937.32387709
3949.99999633,453.54875178
3949.56817421,2156.11754042
2258.37404732,711.32209395
1890.70933357,2386.18752633
859.78808239,52.29698206
464.11937266,1384.91744556
3008.19404149,3323.91000292
1698.29719424,50.00030109
1420.28836466,1586.39910984
