x,y
1970.9083412887874,3871.5814196729943
1909.9567841157163,2029.2874932022523
3815.7742269093246,852.9814221521293
1175.2010675724139,2602.8358109868286
2592.0367755841867,614.2427319886842
232.52089874446773,346.3056590683781
1214.1647154773336,1918.9165088714024
3310.931855057236,3443.1751075614693
3038.640759537718,3772.28950903372
146.26828073769656,2229.9028087686625
3349.007085646957,1279.237081929728
3221.4699322072292,186.7707740528406
76.0899212968834,2641.7570174247444
1193.4309381834933,491.03070963158416
1042.616602512996,3349.0001046013585
2713.8897292955235,1152.5327495275787
3815.1693126935875,3574.2095224219142
996.0343294181038,1371.2554442285702
2641.8110880087443,3452.995479749544
2022.5757557775105,3126.4672701057502
3921.369490906364,1642.6607795756825
3346.94034510683,2477.632876987692
1718.3415994289055,3422.51654140321
2101.074297523249,1321.711415987482
79.66800288812055,1476.8560041351857
672.1059830788739,848.3669342395805
3913.9534318071555,2963.8290366080314
571.1006541230574,3786.2053408116126
2763.6000004408293,2843.2888172890307
3584.5495391586905,2037.733556121065
1378.7266420147828,3938.279087494418
2447.213681022252,3930.4815757631086
3027.3174974205745,2101.8014687534683
679.6665844968045,2542.0413303300065
3761.32278393831,78.410962589224
117.06395678462911,3863.3077698775774
1970.9241067510736,255.3816623638607
849.6430463257489,94.23151566867419
651.5566247228219,1628.926790248895
1548.588729320608,1565.4164217458288
2491.7028644440284,115.98993620416238
1532.4354251644108,225.53858818208505
286.6626758061683,3310.7094325853027
2132.3881412162996,2440.2093237127706
1761.4195221112172,788.9699165451849
705.2798689582328,2051.317121307824
2343.7572778303465,1951.6418420132447
1474.6907970439393,3093.889308852793
2761.0046806040064,1757.3554331382027
2582.5798756681465,2374.0890836173144
