x,y
50.0,502.83945527
50.00076406,906.05760015
50.0,1349.83387592
50.0,1783.26985912
50.0,2218.47608622
50.0,2626.18646679
50.0,3115.21585396
50.0,3518.26724779
3950.0,481.28910845
3949.99483559,910.49655908
3950.0,1347.60862881
3950.0,1783.49491126
3950.0,2206.51948815
3950.0,2651.7580323
3949.99994727,3083.97758549
3950.0,3516.65214763
50.0,3950.0
478.76596154,3950.0
919.80769583,3950.0
1349.93929616,3950.0
1789.66720275,3949.99999042
2216.28469474,3950.0
2650.52455002,3950.0
3096.77298966,3950.0
3518.39428202,3949.99997499
3949.92766228,3950.0
50.0,50.0
484.61374733,50.0
930.89925724,50.0
1338.91832993,50.0
1781.11765818,50.0
2221.78268569,50.0
2638.98732173,50.0
3082.38524086,50.0
3517.24881565,50.0
3949.99794135,50.0
3526.94401971,2724.82582853
2208.74803587,1064.40801349
1488.86164011,2245.57576768
2393.88279734,1985.71954254
1141.61334339,1584.19034946
2946.14039596,792.51503188
3291.76518132,1680.12667376
3265.59166445,3169.31017298
1021.69732321,2976.66534495
1797.99786538,3418.32924373
2792.22940879,2594.81203708
2023.23062134,1536.5466479
2625.05177748,1063.81344183
1229.71949127,1040.30340325
