x,y
50.0,477.7698765
50.0,928.21339596
50.0,1347.45886122
50.0,1790.07825732
50.0,2217.660098
50.0,2648.27514581
50.00000814,3109.81986892
50.00000005,3517.89280807
3950.0,523.25709757
3949.95922682,929.66486453
3950.0,1375.34301537
3950.0,1781.10164894
3950.0,2205.82585562
3950.0,2652.88595473
3949.99999995,3083.00563835
3950.0,3517.11734282
50.0,3950.0
521.93929423,3949.9999972
926.08194885,3949.99704118
1362.37044592,3950.0
1801.38439882,3949.99999975
2215.70920598,3949.99998516
2664.32583321,3950.0
3091.46677465,3949.99999989
3516.81708894,3950.0
3949.99994792,3949.98608138
50.0,50.0
516.77376582,50.0
919.67397349,50.0
1350.61050156,50.0
1783.07911261,50.0
2224.08105239,50.00145327
2648.43604984,50.0
3078.87977343,50.0
3516.25067618,50.0
3949.99999798,50.0
2427.52503074,2439.86314897
1611.32298233,1546.66930873
975.48640773,2514.61000276
2057.09278186,1794.79594265
3343.05901502,1144.55305072
2973.37425056,2017.4544518
862.16119829,1804.32821899
1585.03184118,2431.44134111
2721.93846971,1378.22717243
2440.68270635,3552.85816502
1494.90749868,966.13392869
2508.42917111,732.53198029
1069.52914799,3079.61704392
1919.51585357,3067.34274868
