x,y
1597.95653261,134.53343899
977.48522468,3396.74355247
1375.30564498,531.23380157
2152.72098747,3880.73185831
1474.92374613,1829.63956468
156.39952839,171.27086427
2879.43544777,3233.2569326
579.48269012,3689.46490189
1396.26634174,2270.71815883
1779.44255247,2111.94540757
1176.75637847,1233.31371684
1215.94529169,3063.74962774
2331.18159325,293.54683727
2338.66452419,3520.24586226
3511.72400648,311.74008547
3410.3503917,2603.48302052
3868.82576476,1929.86612471
3795.43721141,1510.81138473
3459.65782449,805.22930214
2042.81255234,2808.15035424
3779.3382608,3089.49265388
747.05902315,149.75964357
750.78387827,1886.75151371
3226.61376382,1502.52433869
180.26680323,1388.50768792
671.01032291,2357.18914008
2257.02173619,741.35000204
1174.17201301,3925.83155917
2716.79978268,1298.94448267
2969.80652457,2487.13615837
450.43972512,736.7243736
2883.49447021,1785.23704572
63.57802648,1983.27478938
2960.96637901,3749.6890634
2853.95119548,804.61387208
3925.25860056,3489.1483722
1650.76437387,1284.1616117
763.82294106,1238.00468577
2448.1965115,2210.74339407
2245.77794815,1602.10009505
3890.45933511,2698.50784743
1666.40101337,3691.65142174
571.63325528,3218.36697366
57.02565892,3389.90768529
156.00600715,2749.96087036
3350.66341735,3408.01237321
3924.41594492,73.12451628
180.39564613,3819.99324925
3427.63220434,2119.14165581
3879.0004447,1037.28425093
