x,y
2840.44242585,50.00433554
1306.84676872,2584.85683827
2400.88487395,3939.67257986
3744.18347289,2999.01257751
3748.87532702,1426.64413042
3390.05537447,1020.50452747
809.59397904,50.0
2469.71365826,1885.73298582
3109.93025609,488.62376198
2184.2463563,2233.25175783
1417.42317593,3306.62368867
2716.30504272,759.93636738
1774.66646922,1651.13215841
774.89186884,1404.01332888
681.48206604,2705.34841797
1097.1712763,1073.05661797
1263.39333192,50.0
2880.57815218,3452.33604872
3291.69515285,1808.35937319
2116.36963304,50.0
3937.64367961,3903.88076192
50.0,3043.14213003
111.94011212,646.01766779
2454.14343967,1072.4902313
1115.23437706,3598.32840058
3905.56683372,726.90328495
1709.92323542,50.0
3539.0226571,3950.0
52.15718351,3444.07422438
63.85658965,1563.00845573
50.0,1043.32654226
3706.31271099,2599.20586996
50.0,2104.43923836
884.73987312,3950.0
3268.04378172,3264.82956901
1759.19733546,3949.99999308
1156.20283754,2171.0514465
1779.98599826,2161.23164286
2812.69477294,2120.18984885
183.46333963,251.72262741
1549.98877618,1067.16580579
2173.80644967,1611.97286909
1586.60242881,628.97444351
2929.8067432,1356.6932242
3950.0,50.0000003
3950.0,2275.89773012
2804.43831489,3950.0
3245.64307199,2598.94764797
1330.79926167,3950.0
3593.90751316,359.56090232
