x,y
50.22876996,452.30462581
50.0,930.41067615
50.0,1375.62363293
50.0,1777.59731311
51.36796208,2200.54134325
50.0,2623.99237088
50.0,3082.18463054
51.52367139,3501.22439139
3950.0,473.44615777
3949.99732729,916.51271162
3950.0,1341.84195073
3949.45885569,1782.95691313
3950.0,2217.07064911
3950.0,2650.24921408
3950.0,3083.54326826
3950.0,3517.55763626
50.07058047,3950.0
480.87365463,3950.0
916.11942251,3950.0
1349.52264822,3950.0
1784.79316859,3950.0
2224.26625806,3950.0
2644.76932113,3947.81230512
3076.40369286,3950.0
3516.95218928,3949.78173401
3950.0,3947.75827582
50.23387063,50.0
497.68699625,50.47398232
912.67783809,50.0
1358.00217649,50.77770666
1766.46694902,50.0
2213.49373441,50.0
2649.69545581,50.08378492
3094.44797946,50.0164047
3517.395351,50.0
3949.68925977,50.67164478
2455.3185337,2831.97153892
1553.55612467,1538.60090495
1627.87134504,1104.10940394
1540.04603079,2440.34340901
3594.09605377,2011.27917856
2552.36166368,820.90571841
1142.19908686,1539.00954293
2851.72899293,3350.02898047
922.08526632,2091.77666151
2577.77624751,2067.56327133
2860.2286254,1557.29265367
1074.2099091,2857.21500587
3017.42364443,2631.92260144
2821.13193506,502.30475517
