x,y
50.0,453.40681463
50.0,864.5806923
51.37991038,1300.97655281
50.0,1784.80950536
50.03708313,2212.23932062
50.0,2675.40369811
50.0,3091.93100971
50.74185749,3511.62630863
3949.96081894,530.25109953
3950.0,940.11755179
3950.0,1347.4193178
3950.0,1787.17414123
3949.00400542,2215.61217916
3949.76992103,2647.14073345
3950.0,3085.47922903
3950.0,3508.55022516
50.0,3949.99102575
531.57738746,3949.99999574
944.22292826,3950.0
1349.70915146,3950.0
1834.03969576,3950.0
2242.51175155,3949.99832186
2646.62819426,3950.0
3079.28676771,3949.99999968
3497.05620833,3949.6169077
3950.0,3949.466054
50.0,50.0
517.20693332,50.0
932.55303337,50.0
1337.29935062,50.0
1786.58023277,50.0
2215.52063752,51.3340911
2642.18111371,50.0
3082.99137454,50.26421805
3516.66832127,50.0
3949.84880881,50.0047377
2357.09020831,2841.2999926
3301.22467128,422.33719788
857.2710163,2974.02271153
1637.96582029,1291.87257647
1195.93344463,2587.34391581
2107.47267287,1702.51577149
1656.86678248,1966.25186723
897.48060013,2102.74247497
2368.03226901,912.23262521
2877.91898441,2428.76444816
2778.61056489,1059.4482113
3330.92895948,1665.9350113
1310.18865442,672.49359373
3456.94944076,3080.64907898
