x,y
50.0,496.87300356
50.0,919.18919606
50.0,1359.44656022
50.0,1789.85937086
50.43896034,2209.14917956
50.0,2652.73379862
50.0,3083.05444252
50.0,3502.86752433
3950.0,524.54799119
3950.0,926.59740404
3949.99999979,1332.84395596
3949.89692274,1804.30111036
3950.0,2207.47946035
3949.99998409,2646.99820157
3950.0,3078.93997255
3950.0,3515.01693945
50.00487944,3950.0
534.13409563,3950.0
954.51276045,3949.99912041
1356.87699218,3949.99999787
1783.05365099,3950.0
2231.96131715,3950.0
2666.84322109,3950.0
3120.24965829,3949.99999978
3522.96499011,3950.0
3950.0,3948.59985385
50.0,50.0
486.62158679,50.00000001
908.67332805,50.00101201
1337.20571108,50.00000108
1780.78630638,50.0
2211.69087987,50.0
2698.07256938,50.0
3101.29380144,50.00002011
3515.25049443,50.00052999
3949.98185176,50.0
1090.00947346,2465.14268266
3044.24522801,1034.90260505
1463.16120147,2023.57364185
2788.91784143,3363.06266355
2383.60925409,2227.21720426
2495.51054631,1612.32961048
1609.42555641,3079.1804326
3162.52439443,2391.30910219
1552.46765935,1559.08241778
556.09187176,1364.46723131
2874.30540491,2864.40260808
2556.59690734,439.9775557
2058.74199689,3488.75828049
2209.28671952,1130.80071142
