x,y
50.00000024,513.91066988
50.00000003,916.58935481
50.0,1345.54734134
50.00203997,1789.8634441
50.27726815,2208.56653872
50.31472135,2681.00075639
50.26857726,3084.06812995
50.00007021,3519.47310865
3950.0,481.24816544
3950.0,910.68160404
3950.0,1347.55242725
3950.0,1783.13615954
3950.0,2220.32515464
3950.0,2640.53064045
3950.0,3046.33653202
3950.0,3525.35743564
50.41399803,3950.0
521.83280362,3950.0
930.18838928,3950.0
1337.86300884,3950.0
1763.88826567,3949.99998049
2245.45414674,3950.0
2649.15233385,3949.96504733
3079.4138758,3950.0
3486.60444045,3950.0
3950.0,3950.0
50.00425119,50.08249978
470.14639531,50.32974234
902.40222185,50.37065633
1335.46904793,50.00013186
1782.57118529,50.0000001
2226.23527003,50.00075624
2642.87824013,50.00070827
3065.55744124,50.16859698
3478.45359729,50.0
3950.0,50.05829897
1574.93030446,1581.07379602
2412.61493606,2435.78580186
1579.46613254,2426.96019492
2408.26985139,1124.99421098
1582.68741546,2884.50566613
2870.4413872,2436.23414933
632.12601176,2896.44129261
2845.98421852,401.13323745
2006.54246033,1418.23369676
2994.68723704,3376.3235027
784.99601209,2109.59935292
3309.55002726,2087.36292701
3463.1216161,2786.69905725
813.81349058,690.67064559
