x,y
50.0,470.19183847
50.0,916.14911396
50.13207693,1341.41275475
50.0,1781.65159852
50.0,2216.79423225
50.0,2619.13498056
50.0,3086.49150657
50.0,3543.52445041
3950.0,512.60130853
3950.0,921.86775836
3949.99614515,1325.16652081
3949.999996,1811.17735292
3949.99999876,2217.33630167
3949.99997777,2619.37693287
3950.0,3090.41329692
3950.0,3502.28402761
50.0,3950.0
497.70106431,3949.99998339
905.19916531,3950.0
1410.61214193,3950.0
1817.17531255,3950.0
2219.75670993,3950.0
2662.79621391,3949.90271583
3069.35586783,3950.0
3518.20685743,3949.85072849
3949.19528254,3950.0
50.0,50.0
485.71872288,50.0
899.36500437,50.0
1349.83125078,50.0
1783.32743484,50.00120639
2196.64515191,50.0
2697.4465945,50.0
3110.29925528,50.0
3525.86339584,50.0
3950.0,50.0
3232.87244735,3216.34335033
1598.06490686,2442.12484541
2699.88064939,1350.21867518
655.8299417,1141.41815329
864.69515433,2577.35908481
1922.83834502,3189.83095855
2506.24059223,1940.00879865
1745.4089025,761.41903287
1276.22952677,1866.80305585
1243.53898498,664.86742094
3219.70272853,894.36240278
2106.77984842,1462.0643264
3359.01700188,2137.71410676
1147.93519861,3325.05026398
